schema_version,operation,metric_unit,k,r,profile,method,wire_scope,confidence,transform_side,candidate_transform_side,parent_size,candidate_size,transmitted_size,padded_coordinates,shortened_coordinates,punctured_coordinates,parent_inflation,parent_field,candidate_field,padding_forces_gf16,gf8_boundary_rescue_candidate,butterfly_equivalents,xor_byte_ops,fixed_multiplications,load_byte_ops,store_byte_ops,temporary_shard_slots,irregular_boundary_ops,transform_passes,copied_shard_bytes,zero_filled_shard_bytes,symbolic_score,gain_vs_padded
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,32,31,64,34,34,30,29,1,1.882352941,gf8,gf8,false,false,0,62,93,93,31,1,0,1,0,0,372,3.873655914
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,32,31,64,34,34,30,29,1,1.882352941,gf8,gf8,false,false,3672,3672,3672,7344,3672,136,6,18,0,0,22056,0.065333696
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,4,4,64,64,34,30,1,29,1.882352941,gf8,gf8,false,false,36,72,36,138,139,8,0,18,66,1,421,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,64,64,34,30,1,29,1.882352941,gf8,gf8,false,false,36,72,36,138,138,8,1,18,66,0,424,0.992924528
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,64,64,34,30,1,29,1.882352941,gf8,gf8,false,false,36,72,36,138,138,8,2,18,66,0,428,0.98364486
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,4,4,64,64,34,30,1,29,1.882352941,gf8,gf8,false,false,36,72,36,138,138,4,4,18,66,0,436,0.96559633
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,4,3,64,34,34,30,1,29,1.882352941,gf8,gf8,false,false,12,60,48,163,127,3,12,24,67,0,494,0.852226721
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,4,3,64,34,34,30,1,29,1.882352941,gf8,gf8,false,false,12,48,48,151,127,3,24,36,67,0,518,0.812741313
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,4,3,64,34,34,30,1,29,1.882352941,gf8,gf8,false,false,0,62,93,93,31,1,0,1,0,0,372,1.13172043
leopard2-c0-v2,systematic_encode,per_payload_byte,3,31,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,4,3,64,34,34,30,1,29,1.882352941,gf8,gf8,false,false,3672,3672,3672,7344,3672,136,6,18,0,0,22056,0.019087777
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,36,92,61,31,3.555555556,gf8,gf8,false,false,384,768,384,868,929,128,0,12,100,61,3333,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,36,92,61,31,3.555555556,gf8,gf8,false,false,256,512,256,612,612,128,1,12,100,0,2252,1.480017762
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,36,92,61,31,3.555555556,gf8,gf8,false,false,256,512,256,612,612,128,2,12,100,0,2256,1.477393617
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,36,92,61,31,3.555555556,gf8,gf8,false,false,256,512,256,612,612,64,12,12,100,0,2296,1.451655052
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,33,128,36,36,92,61,31,3.555555556,gf8,gf8,false,false,160,386,226,521,455,33,2,12,69,0,1822,1.829308452
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,33,128,36,36,92,61,31,3.555555556,gf8,gf8,false,false,160,384,226,519,455,33,4,14,69,0,1826,1.825301205
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,33,128,36,36,92,61,31,3.555555556,gf8,gf8,false,false,0,66,99,99,33,1,0,1,0,0,396,8.416666667
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,33,128,36,36,92,61,31,3.555555556,gf8,gf8,false,false,3888,3888,3888,7776,3888,144,6,18,0,0,23352,0.142728674
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,4,4,64,64,36,28,1,27,1.777777778,gf8,gf8,false,false,40,80,40,152,153,8,0,20,72,1,465,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,64,64,36,28,1,27,1.777777778,gf8,gf8,false,false,40,80,40,152,152,8,1,20,72,0,468,0.993589744
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,64,64,36,28,1,27,1.777777778,gf8,gf8,false,false,39,78,39,150,150,8,2,20,72,0,464,1.002155172
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,4,4,64,64,36,28,1,27,1.777777778,gf8,gf8,false,false,39,78,39,150,150,4,4,20,72,0,472,0.985169492
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,4,3,64,36,36,28,1,27,1.777777778,gf8,gf8,false,false,12,60,48,165,129,3,12,24,69,0,498,0.93373494
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,4,3,64,36,36,28,1,27,1.777777778,gf8,gf8,false,false,12,48,48,153,129,3,24,36,69,0,522,0.890804598
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,4,3,64,36,36,28,1,27,1.777777778,gf8,gf8,false,false,0,66,99,99,33,1,0,1,0,0,396,1.174242424
leopard2-c0-v2,systematic_encode,per_payload_byte,3,33,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,4,3,64,36,36,28,1,27,1.777777778,gf8,gf8,false,false,3888,3888,3888,7776,3888,144,6,18,0,0,23352,0.019912641
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,61,1,1.939393939,gf8,gf8,false,false,384,768,384,898,959,128,0,12,130,61,3393,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,61,1,1.939393939,gf8,gf8,false,false,256,512,256,642,642,128,1,12,130,0,2312,1.467560554
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,64,64,128,128,66,62,61,1,1.939393939,gf8,gf8,false,false,256,512,256,642,642,128,2,12,130,0,2316,1.465025907
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,64,64,128,128,66,62,61,1,1.939393939,gf8,gf8,false,false,256,512,256,642,642,64,12,12,130,0,2356,1.440152801
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,64,63,128,66,66,62,61,1,1.939393939,gf8,gf8,false,false,258,1146,888,1905,1275,63,10,40,129,0,6142,0.55242592
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,64,63,128,66,66,62,61,1,1.939393939,gf8,gf8,false,false,160,4164,4066,8199,2495,63,4,14,129,0,23006,0.147483265
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,64,63,128,66,66,62,61,1,1.939393939,gf8,gf8,false,false,0,126,189,189,63,1,0,1,0,0,756,4.488095238
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,64,63,128,66,66,62,61,1,1.939393939,gf8,gf8,false,false,9702,9702,9702,19404,9702,264,7,21,0,0,58240,0.058258929
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,4,4,128,128,66,62,1,61,1.939393939,gf8,gf8,false,false,68,136,68,266,267,8,0,34,130,1,805,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,128,128,66,62,1,61,1.939393939,gf8,gf8,false,false,68,136,68,266,266,8,1,34,130,0,808,0.996287129
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,128,128,66,62,1,61,1.939393939,gf8,gf8,false,false,68,136,68,266,266,8,2,34,130,0,812,0.99137931
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,4,4,128,128,66,62,1,61,1.939393939,gf8,gf8,false,false,68,136,68,266,266,4,4,34,130,0,820,0.981707317
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,4,3,128,66,66,62,1,61,1.939393939,gf8,gf8,false,false,22,110,88,305,239,3,22,44,129,0,918,0.876906318
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,4,3,128,66,66,62,1,61,1.939393939,gf8,gf8,false,false,22,88,88,283,239,3,44,66,129,0,962,0.836798337
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,4,3,128,66,66,62,1,61,1.939393939,gf8,gf8,false,false,0,126,189,189,63,1,0,1,0,0,756,1.064814815
leopard2-c0-v2,systematic_encode,per_payload_byte,3,63,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,4,3,128,66,66,62,1,61,1.939393939,gf8,gf8,false,false,9702,9702,9702,19404,9702,264,7,21,0,0,58240,0.013822115
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,68,188,125,63,3.764705882,gf8,gf8,false,false,896,1792,896,1988,2113,256,0,14,196,125,7685,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,68,188,125,63,3.764705882,gf8,gf8,false,false,576,1152,576,1348,1348,256,1,14,196,0,5004,1.535771383
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,68,188,125,63,3.764705882,gf8,gf8,false,false,576,1152,576,1348,1348,256,2,14,196,0,5008,1.534544728
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,68,188,125,63,3.764705882,gf8,gf8,false,false,576,1152,576,1348,1348,128,14,14,196,0,5056,1.519976266
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,65,256,68,68,188,125,63,3.764705882,gf8,gf8,false,false,384,898,514,1161,1031,65,2,14,133,0,4126,1.862578769
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,65,256,68,68,188,125,63,3.764705882,gf8,gf8,false,false,384,896,514,1159,1031,65,4,16,133,0,4130,1.860774818
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,65,256,68,68,188,125,63,3.764705882,gf8,gf8,false,false,0,130,195,195,65,1,0,1,0,0,780,9.852564103
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,65,256,68,68,188,125,63,3.764705882,gf8,gf8,false,false,9996,9996,9996,19992,9996,272,7,21,0,0,60004,0.128074795
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,4,4,128,128,68,60,1,59,1.882352941,gf8,gf8,false,false,72,144,72,280,281,8,0,36,136,1,849,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,128,128,68,60,1,59,1.882352941,gf8,gf8,false,false,72,144,72,280,280,8,1,36,136,0,852,0.996478873
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,128,128,68,60,1,59,1.882352941,gf8,gf8,false,false,71,142,71,278,278,8,2,36,136,0,848,1.001179245
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,4,4,128,128,68,60,1,59,1.882352941,gf8,gf8,false,false,71,142,71,278,278,4,4,36,136,0,856,0.99182243
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,4,3,128,68,68,60,1,59,1.882352941,gf8,gf8,false,false,23,115,92,318,249,3,23,46,134,0,958,0.886221294
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,4,3,128,68,68,60,1,59,1.882352941,gf8,gf8,false,false,23,92,92,295,249,3,46,69,134,0,1004,0.84561753
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,4,3,128,68,68,60,1,59,1.882352941,gf8,gf8,false,false,0,130,195,195,65,1,0,1,0,0,780,1.088461538
leopard2-c0-v2,systematic_encode,per_payload_byte,3,65,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,4,3,128,68,68,60,1,59,1.882352941,gf8,gf8,false,false,9996,9996,9996,19992,9996,272,7,21,0,0,60004,0.014149057
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,130,126,125,1,1.969230769,gf8,gf8,false,false,896,1792,896,2050,2175,256,0,14,258,125,7809,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,130,126,125,1,1.969230769,gf8,gf8,false,false,576,1152,576,1410,1410,256,1,14,258,0,5128,1.522815913
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,128,128,256,256,130,126,125,1,1.969230769,gf8,gf8,false,false,576,1152,576,1410,1410,256,2,14,258,0,5132,1.521628995
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,128,128,256,256,130,126,125,1,1.969230769,gf8,gf8,false,false,576,1152,576,1410,1410,128,14,14,258,0,5180,1.507528958
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,128,127,256,130,130,126,125,1,1.969230769,gf8,gf8,false,false,642,2808,2166,4589,3065,127,12,54,257,0,14842,0.526142029
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,128,127,256,130,130,126,125,1,1.969230769,gf8,gf8,false,false,384,16644,16386,32903,9215,127,4,16,257,0,91550,0.085297652
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,128,127,256,130,130,126,125,1,1.969230769,gf8,gf8,false,false,0,254,381,381,127,1,0,1,0,0,1524,5.124015748
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,128,127,256,130,130,126,125,1,1.969230769,gf8,gf8,false,false,24960,24960,24960,49920,24960,520,8,24,0,0,149792,0.05213229
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,4,4,256,256,130,126,1,125,1.969230769,gf8,gf8,false,false,132,264,132,522,523,8,0,66,258,1,1573,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,256,256,130,126,1,125,1.969230769,gf8,gf8,false,false,132,264,132,522,522,8,1,66,258,0,1576,0.998096447
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,256,256,130,126,1,125,1.969230769,gf8,gf8,false,false,132,264,132,522,522,8,2,66,258,0,1580,0.99556962
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,4,4,256,256,130,126,1,125,1.969230769,gf8,gf8,false,false,132,264,132,522,522,4,4,66,258,0,1588,0.990554156
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,4,3,256,130,130,126,1,125,1.969230769,gf8,gf8,false,false,44,220,176,611,479,3,44,88,259,0,1838,0.855821545
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,4,3,256,130,130,126,1,125,1.969230769,gf8,gf8,false,false,44,176,176,567,479,3,88,132,259,0,1926,0.816718588
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,4,3,256,130,130,126,1,125,1.969230769,gf8,gf8,false,false,0,254,381,381,127,1,0,1,0,0,1524,1.032152231
leopard2-c0-v2,systematic_encode,per_payload_byte,3,127,low_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,4,3,256,130,130,126,1,125,1.969230769,gf8,gf8,false,false,24960,24960,24960,49920,24960,520,8,24,0,0,149792,0.010501228
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,256,256,512,512,132,380,253,127,3.878787879,gf16,gf16,true,false,2048,4096,2048,4484,4737,512,0,16,388,253,17413,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,256,256,512,512,132,380,253,127,3.878787879,gf16,gf16,true,false,1280,2560,1280,2948,2948,512,1,16,388,0,11020,1.580127042
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,256,256,512,512,132,380,253,127,3.878787879,gf16,gf16,true,false,1280,2560,1280,2948,2948,512,2,16,388,0,11024,1.579553701
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,256,256,512,512,132,380,253,127,3.878787879,gf16,gf16,true,false,1280,2560,1280,2948,2948,256,16,16,388,0,11080,1.571570397
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,256,129,512,132,132,380,253,127,3.878787879,gf16,gf8,true,true,896,2050,1154,2569,2311,129,2,16,261,0,9246,1.883300887
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,full_block_tail_exact,new_exact_profile,heuristic_conservative_dense_join,256,129,512,132,132,380,253,127,3.878787879,gf16,gf8,true,true,896,2048,1154,2567,2311,129,4,18,261,0,9250,1.882486486
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,direct_matrix_exact,new_exact_profile,exact_dense_generator_arithmetic,256,129,512,132,132,380,253,127,3.878787879,gf16,gf8,true,true,0,258,387,387,129,1,0,1,0,0,1548,11.24870801
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,legacy_high_v1,subproduct_tree_exact,new_exact_profile,asymptotic_generic_polynomial_proxy,256,129,512,132,132,380,253,127,3.878787879,gf16,gf8,true,true,25344,25344,25344,50688,25344,528,8,24,0,0,152096,0.114486903
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,low_v1,padded_dyadic_parent,parent_preserving,exact_structural_radix2_dag,4,4,256,256,132,124,1,123,1.939393939,gf8,gf8,false,false,136,272,136,536,537,8,0,68,264,1,1617,1.0
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,low_v1,prefix_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,256,256,132,124,1,123,1.939393939,gf8,gf8,false,false,136,272,136,536,536,8,1,68,264,0,1620,0.998148148
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,low_v1,dependency_pruned_parent,parent_preserving,exact_structural_radix2_dag,4,4,256,256,132,124,1,123,1.939393939,gf8,gf8,false,false,135,270,135,534,534,8,2,68,264,0,1616,1.000618812
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,low_v1,recursive_truncated_parent,parent_preserving,exact_arithmetic_lower_bound_scratch,4,4,256,256,132,124,1,123,1.939393939,gf8,gf8,false,false,135,270,135,534,534,4,4,68,264,0,1624,0.995689655
leopard2-c0-v2,systematic_encode,per_payload_byte,3,129,low_v1,binary_dyadic_exact,new_exact_profile,heuristic_optimistic_cross_block,4,3,256,132,132,124,1,123,1.939393939,gf8,gf8,false,false,44,220,176,613,481,3,44,88,261,0,1842,0.877850163
